,timestamp,MagneticRotationSensor,Device
1114,1746468372407,118.05056456598412,Microwave
1115,1746468372466,192.2998739739064,Microwave
1116,1746468372526,250.568123849094,Microwave
1117,1746468372586,244.19366808995852,Microwave
1118,1746468372648,184.48152054267584,Microwave
1119,1746468372706,87.82937700801344,Microwave
1120,1746468372766,64.7977169413954,Microwave
1121,1746468372826,146.68705995354733,Microwave
1122,1746468372886,209.0739869581836,Microwave
1123,1746468372946,219.398386352064,Microwave
1124,1746468373007,185.2144426342039,Microwave
1125,1746468373067,129.49792486903166,Microwave
1126,1746468373126,140.10003675078997,Microwave
1127,1746468373186,204.77116053538384,Microwave
1128,1746468373247,252.24554099097423,Microwave
1129,1746468373307,240.20484339744647,Microwave
1130,1746468373368,180.5011289062889,Microwave
1131,1746468373426,97.22872424733208,Microwave
1132,1746468373487,76.26938743820432,Microwave
1133,1746468373546,142.24570674498247,Microwave
1134,1746468373608,197.5643180890955,Microwave
1135,1746468373666,203.8251957355064,Microwave
1136,1746468373727,177.40674432268753,Microwave
1137,1746468373786,145.71512631996902,Microwave
1138,1746468373847,161.6178394364966,Microwave
1139,1746468373906,208.89252410685117,Microwave
1140,1746468373968,232.617979661553,Microwave
1141,1746468374026,205.9526321665243,Microwave
1142,1746468374086,140.36293543909375,Microwave
1143,1746468374147,75.28979214062878,Microwave
1144,1746468374206,99.33055081727191,Microwave
1145,1746468374266,164.38334972093128,Microwave
1146,1746468374326,200.93657428743012,Microwave
1147,1746468374387,197.7182309990302,Microwave
1148,1746468374446,165.51345838642848,Microwave
1149,1746468374506,140.16725106328516,Microwave
1150,1746468374566,166.61311750793388,Microwave
1151,1746468374627,216.217331499634,Microwave
1152,1746468374686,230.9711919069094,Microwave
1153,1746468374746,196.6364525263968,Microwave
1154,1746468374808,124.12411049001214,Microwave
1155,1746468374866,68.42501215744748,Microwave
1156,1746468374926,108.31763954920662,Microwave
1157,1746468374986,172.87861997326988,Microwave
1158,1746468375047,203.9437679103136,Microwave
1159,1746468375106,196.30281535003573,Microwave
1160,1746468738867,140.33517232863753,Wireless charger
1161,1746468738928,139.41128185998377,Wireless charger
1162,1746468738986,139.39625638613788,Wireless charger
1163,1746468739046,139.40677591046375,Wireless charger
1164,1746468739106,139.10947295446738,Wireless charger
1165,1746468739166,138.921398234911,Wireless charger
1166,1746468739226,138.98859590087545,Wireless charger
1167,1746468739287,139.21605113486453,Wireless charger
1168,1746468739346,139.8433458052096,Wireless charger
1169,1746468739406,140.646872642443,Wireless charger
1170,1746468739467,140.51332666618694,Wireless charger
1171,1746468739526,140.77230329841962,Wireless charger
1172,1746468739586,141.1028256747766,Wireless charger
1173,1746468739646,141.27234035128996,Wireless charger
1174,1746468739708,141.41742314570035,Wireless charger
1175,1746468739766,142.01087812429844,Wireless charger
1176,1746468739828,141.99037453681638,Wireless charger
1177,1746468739885,141.71316271816494,Wireless charger
1178,1746468739946,141.8253384491805,Wireless charger
1179,1746468740006,141.3572931449787,Wireless charger
1180,1746468740066,140.77551925209798,Wireless charger
1181,1746468740127,140.17826228807863,Wireless charger
1182,1746468740186,139.94575046054877,Wireless charger
1183,1746468740246,139.40694897843932,Wireless charger
1184,1746468740306,138.85292265755405,Wireless charger
1185,1746468740367,138.6732557476925,Wireless charger
1186,1746468740426,138.321758225348,Wireless charger
1187,1746468740485,138.21253569824094,Wireless charger
1188,1746468740546,138.27841228612257,Wireless charger
1189,1746468740606,138.4636818007739,Wireless charger
1190,1746468740666,138.39577527602532,Wireless charger
1191,1746468740726,138.28593568214524,Wireless charger
1192,1746468740787,138.38329353165798,Wireless charger
1193,1746468740846,138.48209032183493,Wireless charger
1194,1746468740906,138.4769346459127,Wireless charger
1195,1746468740966,138.7034597566981,Wireless charger
1196,1746468741027,138.98963612780358,Wireless charger
1197,1746468741086,139.35626965616876,Wireless charger
1198,1746468741146,139.7843676393766,Wireless charger
1199,1746468741206,140.33012372372266,Wireless charger
1200,1746468741266,140.86969068749585,Wireless charger
1201,1746468741327,140.7989679474829,Wireless charger
1202,1746468741386,140.67577679031348,Wireless charger
1203,1746468741447,140.26698181053644,Wireless charger
1204,1746468741506,140.1253485496127,Wireless charger
1205,1746468741566,139.85534147250553,Wireless charger
1206,1746468741626,139.3560580151212,Wireless charger
1207,1746468741686,139.14891458314884,Wireless charger
1208,1746468741746,138.76304199701212,Wireless charger
1209,1746468741806,138.8650209606508,Wireless charger
1210,1746468741867,139.47795784807576,Wireless charger
1211,1746468741926,139.53377093873632,Wireless charger
1212,1746468741986,139.36851621167102,Wireless charger
1213,1746468742046,139.55137531295773,Wireless charger
1214,1746468742107,139.55291164330723,Wireless charger
1215,1746468742166,139.4867804918861,Wireless charger
1216,1746468742226,139.3492370311519,Wireless charger
1217,1746468742286,138.89752856737726,Wireless charger
1218,1746468742346,138.47175200424323,Wireless charger
1219,1746468742406,137.95772723304546,Wireless charger
1220,1746468742466,137.25728798188877,Wireless charger
1221,1746468742528,136.2698256547922,Wireless charger
1222,1746468742586,135.50914395626742,Wireless charger
1223,1746468742646,134.22640232317102,Wireless charger
1224,1746468742706,133.1959412833829,Wireless charger
1225,1746468742767,132.26037853763287,Wireless charger
1226,1746468742826,130.98152036442843,Wireless charger
1227,1746468742885,130.67642122177824,Wireless charger
1228,1746468742947,130.4233719610067,Wireless charger
1229,1746468743006,130.68087723412614,Wireless charger
1230,1746468743066,130.99027727438894,Wireless charger
1231,1746468743126,131.662920485064,Wireless charger
1232,1746468743187,132.395289260783,Wireless charger
1233,1746468743247,133.479634038374,Wireless charger
1234,1746468743306,134.80626654993813,Wireless charger
1235,1746468743366,135.18094251773132,Wireless charger
1236,1746468743426,135.2564394177691,Wireless charger
1237,1746468743486,135.09105795598305,Wireless charger
1238,1746468743546,134.93051751917,Wireless charger
1239,1746468743607,134.79305394590315,Wireless charger
1240,1746468743666,134.92705812130302,Wireless charger
1241,1746468743726,134.68474456829173,Wireless charger
1242,1746468743786,134.5286135620812,Wireless charger
1243,1746468743847,135.20845719036836,Wireless charger
1244,1746468743906,136.09237837700047,Wireless charger
1245,1746468743966,136.90294398130152,Wireless charger
1246,1746468744026,137.76269979075644,Wireless charger
1247,1746468744086,138.6351589561387,Wireless charger
1248,1746468744146,139.20092775646123,Wireless charger
1249,1746468744206,139.69182186788663,Wireless charger
1250,1746468744267,139.86258260492843,Wireless charger
1251,1746468744326,139.91022437327476,Wireless charger
1252,1746468744385,139.8396875261007,Wireless charger
1253,1746468744447,139.58806312449525,Wireless charger
1254,1746468744508,138.85172845783234,Wireless charger
1255,1746468744566,138.00190714098812,Wireless charger
1256,1746468744626,137.10137261469436,Wireless charger
1257,1746468744685,136.37406522981206,Wireless charger
1258,1746468744746,135.87009369510233,Wireless charger
1259,1746468744806,135.54796807009023,Wireless charger
1260,1746468744867,135.17251928722484,Wireless charger
1261,1746468744927,134.67607040918168,Wireless charger
1262,1746468744986,134.41366956477452,Wireless charger
1263,1746468745046,134.74868116448224,Wireless charger
1264,1746468745106,135.2066378924201,Wireless charger
1265,1746468745167,135.6459491494344,Wireless charger
1266,1746468745226,135.76680126437975,Wireless charger
1267,1746468745288,135.53741277216793,Wireless charger
1268,1746468745346,135.5834882895146,Wireless charger
1269,1746468745406,135.77576080794648,Wireless charger
1270,1746468745466,135.96717678021776,Wireless charger
1271,1746468745526,135.56911774739737,Wireless charger
1272,1746468745587,135.10247254420915,Wireless charger
1273,1746468745646,134.43461950272757,Wireless charger
1274,1746468745708,134.0426457404297,Wireless charger
1275,1746468745768,133.5937008414197,Wireless charger
1276,1746468745826,133.20942259572968,Wireless charger
1277,1746468745885,132.9294637221866,Wireless charger
1278,1746468745947,132.97599084348352,Wireless charger
1279,1746468746007,133.4130565001223,Wireless charger
1280,1746468746066,133.88509752334926,Wireless charger
1281,1746468746126,134.77248942605993,Wireless charger
1282,1746468746186,135.4691792343364,Wireless charger
1283,1746468746248,136.26794314349226,Wireless charger
1284,1746468746306,136.9532723772266,Wireless charger
1285,1746468746366,137.1043310908676,Wireless charger
1286,1746468746426,137.10021329806833,Wireless charger
1287,1746468746486,137.29901525931976,Wireless charger
1288,1746468746545,137.47272834222505,Wireless charger
1289,1746468746606,137.61968010258477,Wireless charger
1290,1746468746667,137.56835784533868,Wireless charger
1291,1746468746726,136.99373679114697,Wireless charger
1292,1746468746785,136.69314870290063,Wireless charger
1293,1746468746846,136.68692292875235,Wireless charger
1294,1746468746907,136.75725700991282,Wireless charger
1295,1746468746966,136.78348569563258,Wireless charger
1296,1746468747026,136.73617431272808,Wireless charger
1297,1746468747086,136.52294965963685,Wireless charger
1298,1746468747146,136.80598191496418,Wireless charger
1299,1746468747206,137.5293028068389,Wireless charger
1300,1746468747267,138.29518719240698,Wireless charger
1301,1746468747327,138.76694968521787,Wireless charger
1302,1746468747386,139.37428635350383,Wireless charger
1303,1746468747446,139.47838770353405,Wireless charger
1304,1746468747506,139.126464928166,Wireless charger
1305,1746468747567,138.92530106368926,Wireless charger
1306,1746468747626,138.75110045125533,Wireless charger
1307,1746468747686,138.8091977082782,Wireless charger
1308,1746468747747,138.8810399123548,Wireless charger
1309,1746468747806,138.9795695655521,Wireless charger
1310,1746468747866,138.86818914480048,Wireless charger
1311,1746468747926,138.63751080053558,Wireless charger
1312,1746468747987,139.10422436095055,Wireless charger
1313,1746468748046,139.4286311276463,Wireless charger
1314,1746468748106,139.7296787103148,Wireless charger
1315,1746468748166,140.00919153340158,Wireless charger
1316,1746468748226,139.98361612343547,Wireless charger
1317,1746468748287,140.30932968146757,Wireless charger
1318,1746468748347,140.3497181960575,Wireless charger
1319,1746468748407,140.73271659957334,Wireless charger
1320,1746468748466,140.74517475225065,Wireless charger
1321,1746468748526,140.50754964765414,Wireless charger
1322,1746468748586,140.32959781945482,Wireless charger
1323,1746468748647,140.05293774157235,Wireless charger
1324,1746468748706,139.63450899753116,Wireless charger
1325,1746468748766,139.18874872915936,Wireless charger
1326,1746468748826,139.2317916665738,Wireless charger
1327,1746468748886,139.1873483112471,Wireless charger
1328,1746468748946,139.34698128761775,Wireless charger
1329,1746468749006,139.65268193014407,Wireless charger
1330,1746468749067,139.56007966600603,Wireless charger
1331,1746468749126,139.65001789916494,Wireless charger
1332,1746468749186,139.81900869895267,Wireless charger
1333,1746468749247,139.63360471987465,Wireless charger
1334,1746468749307,139.49783144608688,Wireless charger
1335,1746468749366,139.48628615435666,Wireless charger
1336,1746468749426,139.65610875824007,Wireless charger
1337,1746468749487,139.9007154703422,Wireless charger
1338,1746468749546,140.41893526773868,Wireless charger
1339,1746468749606,140.61668002080444,Wireless charger
1340,1746468749666,140.82372054865277,Wireless charger
1341,1746468749727,141.5904499397645,Wireless charger
1342,1746468749787,142.01014882809022,Wireless charger
1343,1746468749846,142.18248913866535,Wireless charger
1344,1746468749906,141.92503945022702,Wireless charger
1345,1746468749967,141.73950837600844,Wireless charger
1346,1746468750026,141.55260941792852,Wireless charger
1347,1746468750086,141.5892089799214,Wireless charger
1348,1746468750147,141.84058129018032,Wireless charger
1349,1746468750208,141.74041545950078,Wireless charger
1350,1746468750266,141.43812348394005,Wireless charger
1351,1746468750326,141.22567732289468,Wireless charger
1352,1746468750387,141.1060129151071,Wireless charger
1353,1746468750446,140.86532645389488,Wireless charger
1354,1746468750506,140.6150661054286,Wireless charger
1355,1746468750566,140.37238976841454,Wireless charger
1356,1746468750627,139.98185166603812,Wireless charger
1357,1746468750686,139.76244081475986,Wireless charger
1358,1746468750746,139.64189719018566,Wireless charger
1359,1746468750807,139.77771179899574,Wireless charger
1360,1746468750865,139.73838569462123,Wireless charger
1361,1746468750926,139.6060319064639,Wireless charger
1362,1746468750986,139.49142129648888,Wireless charger
1363,1746468751048,139.86143040225474,Wireless charger
1364,1746468615929,55.02766378554039,WI-FI router
1365,1746468615986,54.43338226150804,WI-FI router
1366,1746468616046,54.06465682685393,WI-FI router
1367,1746468616107,53.88365710392584,WI-FI router
1368,1746468616185,53.79611985899798,WI-FI router
1369,1746468616227,53.34665358506791,WI-FI router
1370,1746468616287,53.341672318662944,WI-FI router
1371,1746468616347,53.120870219008026,WI-FI router
1372,1746468616406,53.28781717690589,WI-FI router
1373,1746468616466,53.48971948314627,WI-FI router
1374,1746468616528,53.34783976197144,WI-FI router
1375,1746468616586,53.44749340033513,WI-FI router
1376,1746468616646,53.63970462166704,WI-FI router
1377,1746468616707,54.04947756396019,WI-FI router
1378,1746468616767,53.98343900226843,WI-FI router
1379,1746468616826,54.412143652016645,WI-FI router
1380,1746468616887,54.61839830209707,WI-FI router
1381,1746468616950,54.64330027692692,WI-FI router
1382,1746468617006,54.94472194020685,WI-FI router
1383,1746468617066,55.015193513238245,WI-FI router
1384,1746468617127,54.98857311355867,WI-FI router
1385,1746468617188,55.27038305415751,WI-FI router
1386,1746468617247,55.53131566308917,WI-FI router
1387,1746468617307,55.48217984054982,WI-FI router
1388,1746468617366,55.244674654121496,WI-FI router
1389,1746468617426,55.30102552438407,WI-FI router
1390,1746468617487,55.30045495075432,WI-FI router
1391,1746468617546,55.30508589974793,WI-FI router
1392,1746468617607,55.36576634876859,WI-FI router
1393,1746468617666,54.97431411582018,WI-FI router
1394,1746468617727,54.91345555074675,WI-FI router
1395,1746468617788,54.78675155658798,WI-FI router
1396,1746468617847,54.68004490342717,WI-FI router
1397,1746468617906,54.45090130577744,WI-FI router
1398,1746468617967,54.29335415899536,WI-FI router
1399,1746468618027,54.14424477560539,WI-FI router
1400,1746468618088,54.09737718833555,WI-FI router
1401,1746468618146,54.16484759591636,WI-FI router
1402,1746468618206,54.11169993357829,WI-FI router
1403,1746468618268,54.319880164261285,WI-FI router
1404,1746468618327,54.71572219886551,WI-FI router
1405,1746468618386,55.30852575455691,WI-FI router
1406,1746468618447,55.88953641765576,WI-FI router
1407,1746468618506,56.75588759039437,WI-FI router
1408,1746468618566,57.28285874413057,WI-FI router
1409,1746468618626,58.08416283447595,WI-FI router
1410,1746468618689,58.91493248910637,WI-FI router
1411,1746468618747,59.9127916633612,WI-FI router
1412,1746468618806,60.78403652738096,WI-FI router
1413,1746468618866,61.46774440243431,WI-FI router
1414,1746468618927,62.22973749808244,WI-FI router
1415,1746468618986,62.67661649917627,WI-FI router
1416,1746468619048,63.05344223614869,WI-FI router
1417,1746468619107,63.44693740106922,WI-FI router
1418,1746468619166,63.78965799791188,WI-FI router
1419,1746468619226,63.8477566958828,WI-FI router
1420,1746468619286,63.87159465941471,WI-FI router
1421,1746468619347,63.58425036176432,WI-FI router
1422,1746468619406,63.14949721129283,WI-FI router
1423,1746468619466,62.77729126853808,WI-FI router
1424,1746468619527,62.51291130575067,WI-FI router
1425,1746468619587,62.112266904823926,WI-FI router
1426,1746468619649,61.60682301108724,WI-FI router
1427,1746468619707,61.22162283017484,WI-FI router
1428,1746468619768,61.1003383746876,WI-FI router
1429,1746468619826,60.87224758031013,WI-FI router
1430,1746468619886,60.60959271078783,WI-FI router
1431,1746468619947,60.40035757353499,WI-FI router
1432,1746468620011,60.71111465882819,WI-FI router
1433,1746468620065,61.40918352287856,WI-FI router
1434,1746468620126,62.57819553085536,WI-FI router
1435,1746468620187,63.978735026238425,WI-FI router
1436,1746468620247,65.83617019155918,WI-FI router
1437,1746468620306,68.76896016963981,WI-FI router
1438,1746468620367,72.89209544343191,WI-FI router
1439,1746468620428,78.81874314228664,WI-FI router
1440,1746468620486,85.10380863077361,WI-FI router
1441,1746468620546,91.19498887050992,WI-FI router
1442,1746468620607,96.97576742613546,WI-FI router
1443,1746468620667,101.98848356342384,WI-FI router
1444,1746468620727,106.01993091953624,WI-FI router
1445,1746468620787,109.38845126185014,WI-FI router
1446,1746468620846,110.8978539901169,WI-FI router
1447,1746468620908,110.3393767345878,WI-FI router
1448,1746468620967,108.66959742807872,WI-FI router
1449,1746468621026,106.78023903519724,WI-FI router
1450,1746468621087,104.66564827601776,WI-FI router
1451,1746468621146,103.09514820588052,WI-FI router
1452,1746468621209,101.6498034154708,WI-FI router
1453,1746468621266,99.81830920847686,WI-FI router
1454,1746468621328,98.23845360627156,WI-FI router
1455,1746468621386,96.54652189464012,WI-FI router
1456,1746468621446,94.65099266547357,WI-FI router
1457,1746468621508,92.34578309019838,WI-FI router
1458,1746468621567,89.74094401831317,WI-FI router
1459,1746468621626,86.95187938552743,WI-FI router
1460,1746468621686,84.523334973597,WI-FI router
1461,1746468621750,82.49959148253835,WI-FI router
1462,1746468621806,80.93220867296527,WI-FI router
1463,1746468621868,79.80586262012261,WI-FI router
1464,1746468621929,79.0700696345229,WI-FI router
1465,1746468621988,78.73424499304163,WI-FI router
1466,1746468622047,78.95049937478667,WI-FI router
1467,1746468622107,79.46427231720862,WI-FI router
1468,1746468622168,80.26534774571995,WI-FI router
1469,1746468622226,81.18522720811768,WI-FI router
1470,1746468622288,82.28520494051008,WI-FI router
1471,1746468622347,83.44717893563333,WI-FI router
1472,1746468622407,84.70293470672704,WI-FI router
1473,1746468622466,85.91583835883489,WI-FI router
1474,1746468622528,86.87237606582676,WI-FI router
1475,1746468622587,87.71697158124393,WI-FI router
1476,1746468622646,88.15692579758861,WI-FI router
1477,1746468622706,88.23488650841982,WI-FI router
1478,1746468622767,87.9631727893016,WI-FI router
1479,1746468622828,87.6098874194987,WI-FI router
1480,1746468622886,87.24771786842187,WI-FI router
1481,1746468622946,86.92284886224179,WI-FI router
1482,1746468623006,86.70032512194865,WI-FI router
1483,1746468623068,86.51048349277939,WI-FI router
1484,1746468623127,86.48286483047818,WI-FI router
1485,1746468623186,86.51214287270378,WI-FI router
1486,1746468623248,86.8439300956657,WI-FI router
1487,1746468623307,87.08532085030298,WI-FI router
1488,1746468623367,87.28970786587844,WI-FI router
1489,1746468623426,87.41045287442358,WI-FI router
1490,1746468623488,87.7635732821613,WI-FI router
1491,1746468623547,87.78892788949946,WI-FI router
1492,1746468623607,87.81903934395821,WI-FI router
1493,1746468623666,87.91705810924744,WI-FI router
1494,1746468623727,87.83277907054058,WI-FI router
1495,1746468623787,87.98827932256263,WI-FI router
1496,1746468623846,87.88515934160947,WI-FI router
1497,1746468623907,87.86550741824465,WI-FI router
1498,1746468623967,87.77562576259406,WI-FI router
1499,1746468624028,87.80091679929139,WI-FI router
1500,1746468624087,87.76680493838914,WI-FI router
1501,1746468624147,87.6345607738052,WI-FI router
1502,1746468624207,87.67625957839356,WI-FI router
1503,1746468624266,87.5912788042118,WI-FI router
1504,1746468624326,87.77121146400799,WI-FI router
1505,1746468624387,87.91866831971976,WI-FI router
1506,1746468624446,88.09009417127949,WI-FI router
1507,1746468624506,88.29347129339533,WI-FI router
1508,1746468624568,88.39546868142902,WI-FI router
1509,1746468624626,88.60174485434314,WI-FI router
1510,1746468624686,88.74050420535345,WI-FI router
1511,1746468624746,88.78736609817113,WI-FI router
1512,1746468624807,88.71445656927811,WI-FI router
1513,1746468624867,88.59628402343614,WI-FI router
1514,1746468624926,88.31985852492899,WI-FI router
1515,1746468624987,88.20815172501702,WI-FI router
1516,1746468625046,88.26896434348183,WI-FI router
1517,1746468625107,88.16383094659166,WI-FI router
1518,1746468625166,88.15113493273428,WI-FI router
1519,1746468625230,88.17873558518868,WI-FI router
1520,1746468625287,88.28026412668605,WI-FI router
1521,1746468625347,88.2958464323588,WI-FI router
1522,1746468625407,88.56529124893538,WI-FI router
1523,1746468625466,88.60975183930485,WI-FI router
1524,1746468625526,88.65971765019357,WI-FI router
1525,1746468625586,88.75360790285312,WI-FI router
1526,1746468625647,88.67305289258341,WI-FI router
1527,1746468625707,88.69370966699336,WI-FI router
1528,1746468625766,88.56708953577696,WI-FI router
1529,1746468625827,88.66092821267091,WI-FI router
1530,1746468625888,88.71368894928548,WI-FI router
1531,1746468625948,88.83279779218806,WI-FI router
1532,1746468626006,88.94224936665739,WI-FI router
1533,1746468626066,89.08854864397036,WI-FI router
1534,1746468626126,89.2011832117607,WI-FI router
1535,1746468626186,89.14017159302367,WI-FI router
1536,1746468626247,89.31043411226743,WI-FI router
1537,1746468626308,89.25787123102646,WI-FI router
1538,1746468626366,89.49471519406501,WI-FI router
1539,1746468626426,89.49605417078634,WI-FI router
1540,1746468626486,89.4618352039162,WI-FI router
1541,1746468626548,89.50914594401699,WI-FI router
1542,1746468626607,89.56177621501729,WI-FI router
1543,1746468626666,89.86202597578657,WI-FI router
1544,1746468626727,89.89917232550917,WI-FI router
1545,1746468626786,89.98165505286885,WI-FI router
1546,1746468626847,89.68876531504577,WI-FI router
1547,1746468626908,89.70144289237308,WI-FI router
1548,1746468626968,89.65938065885082,WI-FI router
1549,1746468627026,89.68091104400722,WI-FI router
1550,1746468627086,89.79988118900083,WI-FI router
1551,1746468627146,89.79416724124229,WI-FI router
1552,1746468627207,89.84428050965629,WI-FI router
1553,1746468627266,90.08614058418333,WI-FI router
1554,1746468627327,90.31840046691664,WI-FI router
1555,1746468627388,90.54986147800844,WI-FI router
1556,1746468627446,90.78449380566236,WI-FI router
1557,1746468627507,90.7411226199231,WI-FI router
1558,1746468627566,90.07573302270087,WI-FI router
1559,1746468627627,89.35595698136822,WI-FI router
1560,1746468627686,88.53488182647419,WI-FI router
1561,1746468627746,87.3983922380583,WI-FI router
1562,1746468627808,86.4059914104738,WI-FI router
1563,1746468627867,85.71670108109505,WI-FI router
1564,1746468627927,85.37260457041356,WI-FI router
1565,1746468627986,84.69346194388258,WI-FI router
1566,1746468628047,84.71808168429777,WI-FI router
1567,1746468628106,84.5437468258233,WI-FI router
1568,1746468628167,84.40226269312969,WI-FI router
1569,1746468628226,84.51541125908952,WI-FI router
1570,1746468628287,84.4301210448471,WI-FI router
1571,1746468628346,83.97807150351346,WI-FI router
1572,1746468628406,83.4262107555352,WI-FI router
1573,1746468628468,83.11418162647124,WI-FI router
1574,1746468628526,82.82941874777696,WI-FI router
1575,1746468628586,82.25238776611194,WI-FI router
1576,1746468628647,80.64131741232944,WI-FI router
1577,1746468628709,77.70866191696535,WI-FI router
1578,1746468628767,74.22252469835503,WI-FI router
1579,1746468628826,70.55607915474825,WI-FI router
1580,1746468628886,66.42522005029304,WI-FI router
1581,1746468628947,62.46726289849221,WI-FI router
1582,1746468629006,58.41651249359707,WI-FI router
1583,1746468629067,54.65012061257605,WI-FI router
1584,1746468629127,52.30486082665674,WI-FI router
1585,1746468629186,51.079563133786486,WI-FI router
1586,1746468629246,50.41723224459279,WI-FI router
1587,1746468629306,50.05440100290029,WI-FI router
1588,1746468629367,50.01989411722568,WI-FI router
1589,1746468629426,49.91629932167573,WI-FI router
1590,1746468629487,49.95182507555815,WI-FI router
1591,1746468629546,49.94677234909536,WI-FI router
1592,1746468629607,49.83574529878376,WI-FI router
1593,1746468629665,49.79320732327093,WI-FI router
1594,1746468629728,49.70570522349422,WI-FI router
